name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Healthy Smile Dental and Implant center,healthy-smile-dental-and-implant-center,,"Fourth crossing, 3122, Bagru Walo Ka Rasta, Chandpole, Purani Basti, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9314562,75.8132036,+919001536992,,http://hsdchealthcare.in/,Dental clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 1\u202fPM""}",4.9,89,ChIJH1tirJqxbTkRO1TqZhSr4-U,https://www.google.com/maps/search/?api=1&query=Healthy%20Smile%20Dental%20and%20Implant%20center&query_place_id=ChIJH1tirJqxbTkRO1TqZhSr4-U,https://lh3.googleusercontent.com/p/AF1QipMbpw764P8fvW0pyD0fWTfT8Qth_YNZjNJMhREk=w408-h544-k-no,Digital Payments,jai.healthysmiledentalan.66@antidote-temp.com,false,pending,unclaimed
Tooth Castle Multispeciality Dental Hospital,tooth-castle-multispeciality-dental-hospital,,"Laxmi villa appt, Kabir Marg, Sen Colony, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.9246706,75.7873706,+919462879853,,,Dental clinic,"{""Monday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 2\u202fPM""}",5,149,ChIJc8zlYACzbTkRUgj_zGM_qf4,https://www.google.com/maps/search/?api=1&query=Tooth%20Castle%20Multispeciality%20Dental%20Hospital&query_place_id=ChIJc8zlYACzbTkRUgj_zGM_qf4,https://lh3.googleusercontent.com/p/AF1QipMbJDcPNDVsZc2lwxbGbLMJ_yDBFsvjvZk2In8e=w408-h905-k-no,Digital Payments,jai.toothcastlemultispec.67@antidote-temp.com,false,pending,unclaimed
Jyotiba Hospital,jyotiba-hospital,,"6, Sansar Chandra Rd, opp. Amber Tower, Bichun Ka Bagh, Pink City, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9209718,75.8036234,+919829006051,,https://book-appointment.healthplix.com/index.php?branch_code=dr-dinesh-saini-physician-jaipur,"Doctor, Assisted living facility, Nursing home","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Closed""}",4.9,8,ChIJTUzSI_6zbTkRZjkYvsDyiuQ,https://www.google.com/maps/search/?api=1&query=Jyotiba%20Hospital&query_place_id=ChIJTUzSI_6zbTkRZjkYvsDyiuQ,https://lh3.googleusercontent.com/p/AF1QipOiJ-LWgVUULjhe0FQqY1GgqzVejdzZCJ1QEa4=w408-h408-k-no,Wheelchair Accessible,jai.jyotibahospital.68@antidote-temp.com,false,pending,unclaimed
RichFeel Trichology Center,richfeel-trichology-center,,"S-1, Luhadia Tower, C-Scheme, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9142431,75.8076773,+911414001150,,http://www.richfeel.com/,"Medical Center, Hair replacement service, Hair transplantation clinic, Laser hair removal service","{""Monday"": ""Closed"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.3,267,ChIJyS82jKm2bTkRQJfmIZNwHSo,https://www.google.com/maps/search/?api=1&query=RichFeel%20Trichology%20Center&query_place_id=ChIJyS82jKm2bTkRQJfmIZNwHSo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxyDphKb1g2d0M54ZOKpHss4kS4ev-kp9cxo077er9CyeLoScgHXzxP-qIqvO-b6s6BtXEBhFbxMFtmXCH5LLO4ukUL_ZOtarJj9ZxUNUZ-28P7huBgdvQUcCbVmEZ3dDW1NDVcQ=w408-h306-k-no,,jai.richfeeltrichologyce.69@antidote-temp.com,false,pending,unclaimed
Dhuleshwar Hospital & Laser Skin Centre,dhuleshwar-hospital-laser-skin-centre,,"50, Dhuleshwar Bagh, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9141215,75.7984872,+911412369505,,,"Hospital, Skin care clinic","{""Monday"": ""8\u202fAM to 5\u202fPM"", ""Tuesday"": ""8\u202fAM to 5\u202fPM"", ""Wednesday"": ""8\u202fAM to 5\u202fPM"", ""Thursday"": ""8\u202fAM to 5\u202fPM"", ""Friday"": ""8\u202fAM to 5\u202fPM"", ""Saturday"": ""8\u202fAM to 5\u202fPM"", ""Sunday"": ""Closed""}",3.3,7,ChIJKXwKvq22bTkRN1wwpvMJKqg,https://www.google.com/maps/search/?api=1&query=Dhuleshwar%20Hospital%20%26%20Laser%20Skin%20Centre&query_place_id=ChIJKXwKvq22bTkRN1wwpvMJKqg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3svzPhoe_E9cAAK1UJFtHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.784077&pitch=0&thumbfov=100,,jai.dhuleshwarhospitalla.70@antidote-temp.com,false,pending,unclaimed
Tambi General and Dental Clinic,tambi-general-and-dental-clinic,,"Near, New, Amer Rd, Subhash Chowk, Jaipur, Rajasthan 302002, India",Jaipur,Rajasthan,India,302002,26.9319019,75.8326549,,,https://tambiclinicjaipur.com/,Dental clinic,"{""Monday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 6 to 9\u202fPM"", ""Sunday"": ""Closed""}",4.8,56,ChIJ5dTyGH2xbTkRr4GGTFsugOw,https://www.google.com/maps/search/?api=1&query=Tambi%20General%20and%20Dental%20Clinic&query_place_id=ChIJ5dTyGH2xbTkRr4GGTFsugOw,https://lh3.googleusercontent.com/p/AF1QipM_URQ_HmEw2faYV5tgxPU-MFurBitDOv-DD7c2=w408-h271-k-no,,jai.tambigeneralanddenta.71@antidote-temp.com,false,pending,unclaimed
Jaipur Dental Hospital,jaipur-dental-hospital,,"9, Gopinath Marg, Mirza Ismail Rd, Panch Batti, Near, New Colony, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.918728,75.8078,+911414022770,,http://www.jaipurdentalhospital.com/,"Hospital, Dental clinic, Dental implants periodontist, Oral surgeon, Orthodontist","{""Monday"": ""9:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 8\u202fPM"", ""Thursday"": ""9:30\u202fAM to 8\u202fPM"", ""Friday"": ""9:30\u202fAM to 8\u202fPM"", ""Saturday"": ""9:30\u202fAM to 8\u202fPM"", ""Sunday"": ""9:30\u202fAM to 1:30\u202fPM""}",4.9,521,ChIJ-T0RewC0bTkRNdXUc19Oazs,https://www.google.com/maps/search/?api=1&query=Jaipur%20Dental%20Hospital&query_place_id=ChIJ-T0RewC0bTkRNdXUc19Oazs,https://lh3.googleusercontent.com/p/AF1QipNTzYasPk9xwMZtCCQMw_ouUUgwG5mlVv87cfvi=w408-h612-k-no,Wheelchair Accessible,jai.jaipurdentalhospital.72@antidote-temp.com,false,pending,unclaimed
"Denti Care - Dental Clinic in Gopalbari, Jaipur",denti-care-dental-clinic-in-gopalbari-jaipur,,"D-128, Trimurty's Hari Niwas, Basant Marg, Subash Nagar, Sen Colony, Gopalbari, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.9255282,75.7861818,+919602044443,,https://denticare.whitecoats.com/,"Dental clinic, Dental implants periodontist, Dentist, Emergency dental service","{""Monday"": ""10:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7\u202fPM"", ""Thursday"": ""10:30\u202fAM to 7\u202fPM"", ""Friday"": ""10:30\u202fAM to 7\u202fPM"", ""Saturday"": ""10:30\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.7,43,ChIJZ2x-vLCzbTkRZm9P9nCSN1A,https://www.google.com/maps/search/?api=1&query=Denti%20Care%20-%20Dental%20Clinic%20in%20Gopalbari%2C%20Jaipur&query_place_id=ChIJZ2x-vLCzbTkRZm9P9nCSN1A,https://lh3.googleusercontent.com/p/AF1QipNux20OCaVQp_P1-S64JDFCPjw_soTQesTlBLTI=w408-h306-k-no,Digital Payments,jai.denticaredentalclini.73@antidote-temp.com,false,pending,unclaimed
ASHOK BEST healthcare jaipur,ashok-best-healthcare-jaipur,,"14 vidhayak nagar, near Jyothi Nagar, Lalkothi, Jaipur, Rajasthan 302015, India",Jaipur,Rajasthan,India,302015,26.89257,75.79467,+919950335557,,,"Hospital, Cancer treatment center, Dental implants periodontist, Endocrinologist, Gynecologist, Oral and maxillofacial surgeon, Otolaryngologist, Plastic surgeon, Sports medicine physician, Surgeon","{""Monday"": ""9\u202fAM to 7\u202fPM"", ""Tuesday"": ""9\u202fAM to 7\u202fPM"", ""Wednesday"": ""9\u202fAM to 7\u202fPM"", ""Thursday"": ""9\u202fAM to 7\u202fPM"", ""Friday"": ""9\u202fAM to 7\u202fPM"", ""Saturday"": ""9\u202fAM to 7\u202fPM"", ""Sunday"": ""9\u202fAM to 3\u202fPM""}",4.9,1689,ChIJqW6NmN61bTkRbWs2t158wIc,https://www.google.com/maps/search/?api=1&query=ASHOK%20BEST%20healthcare%20jaipur&query_place_id=ChIJqW6NmN61bTkRbWs2t158wIc,https://lh3.googleusercontent.com/p/AF1QipPeGmmHdbF6h5vZqE7_CaTYMYxdlG9-C04TwNRX=w408-h724-k-no,"Wheelchair Accessible, Free Parking",jai.ashokbesthealthcarej.74@antidote-temp.com,false,pending,unclaimed
"Sondaryam, Adarsh Nagar",sondaryam-adarsh-nagar,,"78-B, Taneja Block, Saket Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.9014176,75.8321521,+919828053507,,http://www.sondaryam.in/,Cosmetics store,"{""Monday"": ""11\u202fAM to 9\u202fPM"", ""Tuesday"": ""11\u202fAM to 9\u202fPM"", ""Wednesday"": ""11\u202fAM to 9\u202fPM"", ""Thursday"": ""11\u202fAM to 9\u202fPM"", ""Friday"": ""11\u202fAM to 9\u202fPM"", ""Saturday"": ""11\u202fAM to 9\u202fPM"", ""Sunday"": ""Closed""}",4.2,550,ChIJp5iFRMC2bTkRkkAv5xFQpok,https://www.google.com/maps/search/?api=1&query=Sondaryam%2C%20Adarsh%20Nagar&query_place_id=ChIJp5iFRMC2bTkRkkAv5xFQpok,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nod7KihdkK5CCf5lznnHvWJ1TIa1Kt2eB0vZ7ALAFTp1SQ_rRrJxv5R_RcIof8JXh0H-Zh_SuNmLXbBYUV-KNnk4uyNdL8-Lr33hizo46JQRQ5rRH8AEnZibN59ujUyzcBUAv7IJQ=w408-h240-k-no-pi-20-ya339.9-ro-0-fo100,Credit Cards Accepted,jai.sondaryamadarshnagar.75@antidote-temp.com,false,pending,unclaimed
Beauty Home,beauty-home,,"D-96, Sukh Samridhi Appartment, Madho Singh Cir, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.9304193,75.7933262,+919799433754,,,Beauty salon,"{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 7:30\u202fPM"", ""Sunday"": ""10\u202fAM to 7:30\u202fPM""}",4.3,178,ChIJX1tI3O-zbTkRZkPSMDt7Q-I,https://www.google.com/maps/search/?api=1&query=Beauty%20Home&query_place_id=ChIJX1tI3O-zbTkRZkPSMDt7Q-I,https://lh3.googleusercontent.com/p/AF1QipP0XVZaUFSe69QjEsDnWxmAkCBnjtEPrPbeIbp1=w408-h873-k-no,,jai.beautyhome.76@antidote-temp.com,false,pending,unclaimed
Glow & Go,glow-go,,"oop. Hotel, Chirmi Palace, Plot 52,Dhuleshwar Garden, behind Kotak Mahindra Bank, C Scheme, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9138225,75.7984012,+919799025656,,http://www.glowandgojaipur.com/,Skin care clinic,"{""Monday"": ""11\u202fAM to 12\u202fAM"", ""Tuesday"": ""12 to 7\u202fAM, 11\u202fAM to 6:30\u202fPM"", ""Wednesday"": ""11\u202fAM to 6\u202fPM"", ""Thursday"": ""11\u202fAM to 5:30\u202fPM"", ""Friday"": ""11\u202fAM to 7:30\u202fPM"", ""Saturday"": ""11\u202fAM to 6:30\u202fPM"", ""Sunday"": ""Closed""}",4.6,9,ChIJheKjWAe1bTkRarwR885Lhsw,https://www.google.com/maps/search/?api=1&query=Glow%20%26%20Go&query_place_id=ChIJheKjWAe1bTkRarwR885Lhsw,https://lh3.googleusercontent.com/p/AF1QipP28rZdwS3w0kTUvmO9RdNfVYvxRSs58GVd8qB0=w408-h306-k-no,,jai.glowgo.77@antidote-temp.com,false,pending,unclaimed
Nykaa On Trend,nykaa-on-trend,,"Shop No E/2, Kamani Mansion Circle, Mirza Ismail Rd, near Amarpalli Jwellery Showroom, Panch Batti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9163881,75.8097565,+911414922308,,https://stores.nykaa.com/nykaa-on-trend-cosmetics-store-jayanti-market-jaipur-343659/Home?utm_source=locator&utm_medium=googleplaces,Cosmetics store,"{""Monday"": ""11\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""11\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""11\u202fAM to 9:30\u202fPM"", ""Thursday"": ""11\u202fAM to 9:30\u202fPM"", ""Friday"": ""11\u202fAM to 9:30\u202fPM"", ""Saturday"": ""11\u202fAM to 9:30\u202fPM"", ""Sunday"": ""11\u202fAM to 9:30\u202fPM""}",4.8,85,ChIJq7P6dqy2bTkRt3S3prp0q7E,https://www.google.com/maps/search/?api=1&query=Nykaa%20On%20Trend&query_place_id=ChIJq7P6dqy2bTkRt3S3prp0q7E,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFlPmphqt0aI6W0cb_Xwunw9di5nsaEDUms1lsmjmOjTDEXE0moelP9ytqMpNzfsGXfqFvUIynkLlYqj2j7mzCW72UI8hTLzpvokZeJ_haWobkbqgGsB19IZksOHa0q1fLtmSLjA=w408-h906-k-no,Credit Cards Accepted,jai.nykaaontrend.78@antidote-temp.com,false,pending,unclaimed
Aanjaneya Hospital,aanjaneya-hospital,,"Third floor, H-19, Bhagat Singh Marg, near Kanha, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.913033,75.7994131,,,,"Cosmetic dentist, Dental clinic, Dental implants periodontist, Orthodontist, Pediatric dentist, Sleep clinic","{""Monday"": ""11\u202fAM to 7\u202fPM"", ""Tuesday"": ""11\u202fAM to 7\u202fPM"", ""Wednesday"": ""11\u202fAM to 7\u202fPM"", ""Thursday"": ""11\u202fAM to 7\u202fPM"", ""Friday"": ""11\u202fAM to 7\u202fPM"", ""Saturday"": ""11\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",5,131,ChIJSWOyAOezbTkRTpIpCrc0Uig,https://www.google.com/maps/search/?api=1&query=Aanjaneya%20Hospital&query_place_id=ChIJSWOyAOezbTkRTpIpCrc0Uig,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEa9Y2CqBVOXSonOgYw8Eso1BNYS4hldBZSI5aFxgXY4By5UhitRpf2lwn7yW5gJmLkixDpfNVanIgmt_289SWTuBQHA_jM_IRTJWdvdNQFk231iNHghlfUbsCz75lMaXrSz0T=w408-h306-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",jai.aanjaneyahospital.79@antidote-temp.com,false,pending,unclaimed
The Beauty Boutique,the-beauty-boutique,,"189 A, Ram Gali, 1, Panchwati Cir, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8942602,75.8307779,+919001340053,,https://thebeautyboutique.in/,"Beauty salon, Facial spa, Laser hair removal service, Skin care clinic","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 9\u202fPM""}",4.8,162,ChIJF4h3ctS3bTkRVCX8L3TRqgk,https://www.google.com/maps/search/?api=1&query=The%20Beauty%20Boutique&query_place_id=ChIJF4h3ctS3bTkRVCX8L3TRqgk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npo94V_XXrbqyTYDOHTgTa9DwIoKrgaEyFzTbEQFGPxZDOVmzOmCLhKf6wR3ijNzTaP40nlw7Wuf1hkKJzwpV5hOo5XYfWnmKnsk2xQ7ti1IKSPvjq-z91EvUIP2KribVBrQ_QaZA=w408-h544-k-no,Appointment Required,jai.thebeautyboutique.80@antidote-temp.com,false,pending,unclaimed
hair 'n' scissors,hair-n-scissors,,"d, 63, Shanti Path, Sector 7, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8950469,75.8356968,+918209207023,,,"Skin care clinic, Physical therapy clinic","{""Monday"": ""7:30\u202fAM to 11\u202fPM"", ""Tuesday"": ""7:30\u202fAM to 11\u202fPM"", ""Wednesday"": ""7:30\u202fAM to 11\u202fPM"", ""Thursday"": ""7:30\u202fAM to 11\u202fPM"", ""Friday"": ""7:30\u202fAM to 11\u202fPM"", ""Saturday"": ""7:30\u202fAM to 11\u202fPM"", ""Sunday"": ""7:30\u202fAM to 11\u202fPM""}",4.8,81,ChIJcx89qhB3yWcRDnmAaBS02T4,https://www.google.com/maps/search/?api=1&query=hair%20'n'%20scissors&query_place_id=ChIJcx89qhB3yWcRDnmAaBS02T4,https://lh3.googleusercontent.com/p/AF1QipPzeW3NbR-bypXJH46zeqBLPRTIR7X42NRqxKxj=w408-h306-k-no,Appointment Required,jai.hairnscissors.81@antidote-temp.com,false,pending,unclaimed
Pristine Dental & Facial Aesthetic Center,pristine-dental-facial-aesthetic-center,,"167, Frontier Colony, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8992023,75.8279723,+919680156658,,http://www.dranushri.com/,"Cosmetic dentist, Dental clinic, Dentist, Emergency dental service, Hair transplantation clinic, Oral surgeon, Orthodontist, Periodontist, Skin care clinic, Teeth whitening service","{""Monday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Sunday"": ""Closed""}",5,26,ChIJqzNEJFa3bTkRcetJaHcGXXg,https://www.google.com/maps/search/?api=1&query=Pristine%20Dental%20%26%20Facial%20Aesthetic%20Center&query_place_id=ChIJqzNEJFa3bTkRcetJaHcGXXg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzhgpe0noTc25x_8-AvEhus3m82RvfLO1D-cPzsfYvePFsHln-YLkDEAL0EScwUMDd4m_HAMY3YqEQI0X9Vrnb5NoqVsdVtg3MCyeY6ySAfVxLS-fZk7Sep2235bpT5EbWqUsDSQ=w408-h612-k-no,"Digital Payments, Appointment Required",jai.pristinedentalfacial.82@antidote-temp.com,false,pending,unclaimed
Skinverse,skinverse,,"234-Ground Floor, Shastri Market, Gurunanak Pura, Bees Dukan, Adarsh Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.9018468,75.8271154,+919667977602,,http://skinversellp.com/,Cosmetic products manufacturer,,,0,ChIJ7_Lt_762bTkRfFuRO4oW-VM,https://www.google.com/maps/search/?api=1&query=Skinverse&query_place_id=ChIJ7_Lt_762bTkRfFuRO4oW-VM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qoNr5StFnmxC1EmFRYkEGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.77324&pitch=0&thumbfov=100,,jai.skinverse.83@antidote-temp.com,false,pending,unclaimed
Dr. Swati's Dental & Facial Esthetics,dr-swatis-dental-facial-esthetics,,"Blue Sky Apartments, 301, C-73, Sarojini Marg, near axis mall, C Scheme, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9096866,75.8077482,,,http://www.drswaticlinic.com/,"Cosmetic dentist, Dentist, Dental clinic, Dental radiology, Doctor","{""Monday"": ""9\u202fAM to 8\u202fPM"", ""Tuesday"": ""9\u202fAM to 8\u202fPM"", ""Wednesday"": ""9\u202fAM to 8\u202fPM"", ""Thursday"": ""9\u202fAM to 8\u202fPM"", ""Friday"": ""9\u202fAM to 8\u202fPM"", ""Saturday"": ""9\u202fAM to 8\u202fPM"", ""Sunday"": ""9\u202fAM to 8\u202fPM""}",4.7,91,ChIJWbeLNYu3bTkRhZyDBWIKTn0,https://www.google.com/maps/search/?api=1&query=Dr.%20Swati's%20Dental%20%26%20Facial%20Esthetics&query_place_id=ChIJWbeLNYu3bTkRhZyDBWIKTn0,https://lh3.googleusercontent.com/p/AF1QipPPOHsgQwNM0Vyh6xhvXagctkHKHQjryHMHKDnY=w408-h544-k-no,"Digital Payments, Appointment Required",jai.drswatisdentalfacial.84@antidote-temp.com,false,pending,unclaimed
MD Multispeciality clinic,md-multispeciality-clinic,,"Mohammadi emitra shop, K 24, near Amritpuri Ghat Gate, Amratpuri, Transport Nagar, Jaipur, Rajasthan 302003, India",Jaipur,Rajasthan,India,302003,26.9119175,75.8383755,+917737741578,,,"Skin care clinic, Cosmetic surgeon, Hair transplantation clinic, Physical therapist, Physical therapy clinic","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 1\u202fPM""}",5,101,ChIJW340bEO3bTkRml1a4Op__II,https://www.google.com/maps/search/?api=1&query=MD%20Multispeciality%20clinic&query_place_id=ChIJW340bEO3bTkRml1a4Op__II,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9L1YBSiP5x3D2vHttmP49I1CTuVixZpsImkPjGkbCkaRVSTD0jXRFKI4zrqQLMtANJ8YsZqRWYQCpq59NmRrhuR7zVIjhJPPmPO_bcY3gec76W3jLCQJL5l2nFd8YNnpDApX5mQ=w408-h306-k-no,"Wheelchair Accessible, Digital Payments",jai.mdmultispecialitycli.85@antidote-temp.com,false,pending,unclaimed
Dr. Ravi Sharma,dr-ravi-sharma,,"C 72, Sarojini Marg, above Barista Cafe, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.909938,75.807533,+918696033160,,http://www.rootsandhair.com/,"Hair transplantation clinic, Cosmetic surgeon, Doctor, Hair extension technician, Hair removal service, Hair replacement service, Laser hair removal service, Oral and maxillofacial surgeon","{""Monday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Sunday"": ""Closed""}",4.8,41,ChIJ8X0XGKi2bTkR_4KxFDXEgzM,https://www.google.com/maps/search/?api=1&query=Dr.%20Ravi%20Sharma&query_place_id=ChIJ8X0XGKi2bTkR_4KxFDXEgzM,https://lh3.googleusercontent.com/p/AF1QipN4D155mFeCJLWEOZ8ETI-ZJ7gq3Sz8U5jn5L8A=w408-h326-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",jai.drravisharma.86@antidote-temp.com,false,pending,unclaimed
Lavania Smile Dental Hospital,lavania-smile-dental-hospital,,"301, Ajmer Rd, near Ashish Hotel, behind Sangam Tower, Hathroi, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9160956,75.7981294,+919887369020,,,Dentist,,4.8,52,ChIJC6ErKl20bTkRwBVMHXoTHdg,https://www.google.com/maps/search/?api=1&query=Lavania%20Smile%20Dental%20Hospital&query_place_id=ChIJC6ErKl20bTkRwBVMHXoTHdg,https://lh3.googleusercontent.com/p/AF1QipO4S_BtO3y3plbHOfMMURptjtkaOCrL9OuyFrVl=w408-h279-k-no,,jai.lavaniasmiledentalho.87@antidote-temp.com,false,pending,unclaimed
DR. SHIVI NIJHAWAN,dr-shivi-nijhawan,,"76b, Sector 7, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8932687,75.8351963,+917340597522,,https://www.drnijhawansclinic.com/?page_id=431,Dermatologist,"{""Monday"": ""8 to 9\u202fPM"", ""Tuesday"": ""8 to 9\u202fPM"", ""Wednesday"": ""8 to 9\u202fPM"", ""Thursday"": ""8 to 9\u202fPM"", ""Friday"": ""8 to 9\u202fPM"", ""Saturday"": ""8 to 9\u202fPM"", ""Sunday"": ""Closed""}",5,17,ChIJS_nXFfG3bTkRhs4PUYzxb_A,https://www.google.com/maps/search/?api=1&query=DR.%20SHIVI%20NIJHAWAN&query_place_id=ChIJS_nXFfG3bTkRhs4PUYzxb_A,https://lh3.googleusercontent.com/p/AF1QipOJ9xxGDZ2yv_OtGtCA8y4FfDPm1z_b21vX0g3O=w408-h655-k-no,"Wheelchair Accessible, Appointment Required",jai.drshivinijhawan.88@antidote-temp.com,false,pending,unclaimed
